date_CSH2169;CSH2169 BZ Equity;date_AMARAUR;AMARAUR BZ Equity;date_HPRFIC;HPRFIC BZ Equity;date_JULBGEN;JULBGEN BZ Equity;date_LEGCAPF;LEGCAPF BZ Equity;date_KPZETAF;KPZETAF BZ Equity;date_LSSTLS;LSSTLS BZ Equity;date_APXEQHF;APXEQHF BZ Equity;date_LSPLFIA;LSPLFIA BZ Equity;date_KADFIML;KADFIML BZ Equity;date_DIDOLFI;DIDOLFI BZ Equity;date_QUAADCP;QUAADCP BZ Equity;date_NWCSHST;NWCSHST BZ Equity;date_BEMFIRD;BEMFIRD BZ Equity
27/07/2021;1,2218922;15/04/2021;1,1516655;21/06/2019;19,304732;;;29/04/2021;1,34690459;21/06/2019;3,935015;21/06/2019;190,952628;21/06/2019;2,458341;14/10/2019;1,425444;21/06/2019;4,122848;21/06/2019;3,196846;19/01/2021;1,1073366;21/06/2019;129,026313;21/06/2019;2,945996
28/07/2021;1,2239048;16/04/2021;1,154681;24/06/2019;19,289477;;;30/04/2021;1,34182833;24/06/2019;3,945908;24/06/2019;191,112638;24/06/2019;2,458425;15/10/2019;1,428279;24/06/2019;4,12533;24/06/2019;3,201331;20/01/2021;1,10752787;24/06/2019;129,056726;24/06/2019;2,946711
29/07/2021;1,2288587;19/04/2021;1,154911;25/06/2019;19,163879;;;03/05/2021;1,33899418;25/06/2019;3,913848;25/06/2019;190,943528;25/06/2019;2,451017;16/10/2019;1,429843;25/06/2019;4,123575;25/06/2019;3,200013;21/01/2021;1,10751149;25/06/2019;129,087396;25/06/2019;2,947425
30/07/2021;1,2131333;20/04/2021;1,1524694;26/06/2019;19,163294;;;04/05/2021;1,33177637;26/06/2019;3,918511;26/06/2019;190,207566;26/06/2019;2,444752;17/10/2019;1,432449;26/06/2019;4,11711;26/06/2019;3,190785;22/01/2021;1,10752603;26/06/2019;129,118058;26/06/2019;2,94814
02/08/2021;1,2120796;22/04/2021;1,152971;27/06/2019;19,194716;;;05/05/2021;1,33078629;27/06/2019;3,924951;27/06/2019;191,537966;27/06/2019;2,449674;18/10/2019;1,434397;27/06/2019;4,123485;27/06/2019;3,203401;25/01/2021;1,10765401;27/06/2019;129,148705;27/06/2019;2,948855
03/08/2021;1,2116387;23/04/2021;1,1550795;28/06/2019;19,226999;;;06/05/2021;1,32681974;28/06/2019;3,944001;28/06/2019;192,147146;28/06/2019;2,459819;21/10/2019;1,435913;28/06/2019;4,130068;28/06/2019;3,215818;26/01/2021;1,10805361;28/06/2019;129,1793;28/06/2019;2,949571
04/08/2021;1,208657;26/04/2021;1,1563686;01/07/2019;19,207074;;;07/05/2021;1,33446212;01/07/2019;3,934533;01/07/2019;191,481625;01/07/2019;2,455826;22/10/2019;1,435064;01/07/2019;4,1221;01/07/2019;3,199686;27/01/2021;1,10826076;01/07/2019;129,209845;01/07/2019;2,950288
05/08/2021;1,2067703;27/04/2021;1,1572474;02/07/2019;19,19818;;;10/05/2021;1,32912479;02/07/2019;3,908514;02/07/2019;190,959867;02/07/2019;2,453405;23/10/2019;1,435155;02/07/2019;4,095903;02/07/2019;3,156489;28/01/2021;1,10857584;02/07/2019;129,240234;02/07/2019;2,951004
06/08/2021;1,2147984;28/04/2021;1,1575333;03/07/2019;19,198763;;;11/05/2021;1,33190963;03/07/2019;3,93833;03/07/2019;191,10304;03/07/2019;2,463595;24/10/2019;1,435817;03/07/2019;4,101133;03/07/2019;3,165253;29/01/2021;1,10887066;03/07/2019;129,270837;03/07/2019;2,951718
09/08/2021;1,2172316;29/04/2021;1,1591057;04/07/2019;19,285878;;;12/05/2021;1,32520145;04/07/2019;3,971033;04/07/2019;191,506734;04/07/2019;2,471337;25/10/2019;1,436202;04/07/2019;4,123191;04/07/2019;3,201021;01/02/2021;1,10905309;04/07/2019;129,301415;04/07/2019;2,952433
10/08/2021;1,2183736;30/04/2021;1,1578607;05/07/2019;19,326939;;;13/05/2021;1,3221022;05/07/2019;3,976835;05/07/2019;192,546296;05/07/2019;2,486291;28/10/2019;1,434558;05/07/2019;4,119395;05/07/2019;3,198025;02/02/2021;1,10939945;05/07/2019;129,332043;05/07/2019;2,95315
11/08/2021;1,2165223;03/05/2021;1,1556351;08/07/2019;19,378932;;;14/05/2021;1,32730964;08/07/2019;3,985289;08/07/2019;194,303349;08/07/2019;2,495396;29/10/2019;1,436408;08/07/2019;4,120725;08/07/2019;3,202953;03/02/2021;1,10962354;08/07/2019;129,362589;08/07/2019;2,953865
12/08/2021;1,2146546;04/05/2021;1,1542875;09/07/2019;19,380619;;;17/05/2021;1,32837866;09/07/2019;3,985377;09/07/2019;194,324878;09/07/2019;2,495905;30/10/2019;1,437103;09/07/2019;4,122356;09/07/2019;3,20511;04/02/2021;1,10973528;09/07/2019;129,393262;09/07/2019;2,954582
13/08/2021;1,2137019;05/05/2021;1,1526357;10/07/2019;19,364237;;;18/05/2021;1,3292832;10/07/2019;4,016419;10/07/2019;194,036082;10/07/2019;2,500164;31/10/2019;1,438881;10/07/2019;4,13752;10/07/2019;3,228701;05/02/2021;1,10992103;10/07/2019;129,423845;10/07/2019;2,955298
;;06/05/2021;1,1547517;11/07/2019;19,339541;;;19/05/2021;1,32802739;11/07/2019;4,017706;11/07/2019;193,683829;11/07/2019;2,502433;01/11/2019;1,44363;11/07/2019;4,139278;11/07/2019;3,23071;08/02/2021;1,11018072;11/07/2019;129,45447;11/07/2019;2,956015
;;07/05/2021;1,1570027;12/07/2019;19,372346;;;20/05/2021;1,33413374;12/07/2019;4,024772;12/07/2019;194,561452;12/07/2019;2,502322;04/11/2019;1,442154;12/07/2019;4,136251;12/07/2019;3,223541;09/02/2021;1,11032579;12/07/2019;129,485185;12/07/2019;2,956733
;;10/05/2021;1,1564507;15/07/2019;19,369785;;;21/05/2021;1,33602801;15/07/2019;4,015898;15/07/2019;194,821418;15/07/2019;2,502054;05/11/2019;1,443916;15/07/2019;4,137584;15/07/2019;3,222844;10/02/2021;1,11071258;15/07/2019;129,516978;15/07/2019;2,957452
;;11/05/2021;1,1586329;16/07/2019;19,372622;;;24/05/2021;1,33900408;16/07/2019;4,00619;16/07/2019;195,111055;16/07/2019;2,507012;06/11/2019;1,44378;16/07/2019;4,134955;16/07/2019;3,217672;11/02/2021;1,1109781;16/07/2019;129,547637;16/07/2019;2,95817
;;12/05/2021;1,155895;17/07/2019;19,36958;;;25/05/2021;1,33853325;17/07/2019;4,01796;17/07/2019;195,342695;17/07/2019;2,509342;07/11/2019;1,444282;17/07/2019;4,136718;17/07/2019;3,22168;12/02/2021;1,11121951;17/07/2019;129,578223;17/07/2019;2,958887
;;13/05/2021;1,1547307;18/07/2019;19,460149;;;26/05/2021;1,34240846;18/07/2019;4,033635;18/07/2019;195,273515;18/07/2019;2,510719;08/11/2019;1,445778;18/07/2019;4,154137;18/07/2019;3,248419;17/02/2021;1,11140562;18/07/2019;129,608808;18/07/2019;2,959606
;;14/05/2021;1,1553087;19/07/2019;19,503449;;;27/05/2021;1,34646745;19/07/2019;4,008735;19/07/2019;195,231478;19/07/2019;2,502565;11/11/2019;1,444716;19/07/2019;4,158131;19/07/2019;3,250915;18/02/2021;1,11164799;19/07/2019;129,639398;19/07/2019;2,960324
;;17/05/2021;1,1559348;22/07/2019;19,531902;;;28/05/2021;1,3489884;22/07/2019;4,009048;22/07/2019;194,333645;22/07/2019;2,506883;12/11/2019;1,446198;22/07/2019;4,156251;22/07/2019;3,24768;19/02/2021;1,11174484;22/07/2019;129,669875;22/07/2019;2,961041
;;18/05/2021;1,1558385;23/07/2019;19,490296;;;31/05/2021;1,34953904;23/07/2019;3,992765;23/07/2019;194,642886;23/07/2019;2,50165;13/11/2019;1,44606;23/07/2019;4,153633;23/07/2019;3,242031;22/02/2021;1,11237264;23/07/2019;129,700523;23/07/2019;2,96176
;;19/05/2021;1,1548548;24/07/2019;19,536596;;;01/06/2021;1,35254641;24/07/2019;3,983845;24/07/2019;194,578387;24/07/2019;2,507463;14/11/2019;1,443984;24/07/2019;4,14588;24/07/2019;3,229189;23/02/2021;1,11282762;24/07/2019;129,731067;24/07/2019;2,962479
;;20/05/2021;1,1542652;25/07/2019;19,488053;;;02/06/2021;1,35287933;25/07/2019;3,941436;25/07/2019;193,816563;25/07/2019;2,500609;18/11/2019;1,446264;25/07/2019;4,136202;25/07/2019;3,213564;24/02/2021;1,11283383;25/07/2019;129,761849;25/07/2019;2,963198
;;21/05/2021;1,1515556;26/07/2019;19,492723;;;04/06/2021;1,35312129;26/07/2019;3,955828;26/07/2019;193,140098;26/07/2019;2,503879;19/11/2019;1,449579;26/07/2019;4,1337;26/07/2019;3,2069;25/02/2021;1,11284538;26/07/2019;129,792654;26/07/2019;2,963917
;;24/05/2021;1,1536585;29/07/2019;19,471692;;;07/06/2021;1,35439175;29/07/2019;3,944252;29/07/2019;193,172782;29/07/2019;2,512138;20/11/2019;1,45046;29/07/2019;4,122132;29/07/2019;3,193824;26/02/2021;1,11307145;29/07/2019;129,823569;29/07/2019;2,964636
;;25/05/2021;1,1515263;30/07/2019;19,465988;;;08/06/2021;1,35246841;30/07/2019;3,930954;30/07/2019;193,560807;30/07/2019;2,521807;21/11/2019;1,451216;30/07/2019;4,123457;30/07/2019;3,198189;01/03/2021;1,11319281;30/07/2019;129,854157;30/07/2019;2,965359
;;26/05/2021;1,1508254;31/07/2019;19,363127;;;09/06/2021;1,35083191;31/07/2019;3,912527;31/07/2019;194,457246;31/07/2019;2,522669;22/11/2019;1,45156;31/07/2019;4,111976;31/07/2019;3,179538;02/03/2021;1,11329319;31/07/2019;129,885117;31/07/2019;2,966079
;;27/05/2021;1,1539042;01/08/2019;19,552996;;;10/06/2021;1,34980111;01/08/2019;3,914421;01/08/2019;192,711927;01/08/2019;2,53897;25/11/2019;1,450307;01/08/2019;4,099719;01/08/2019;3,160722;03/03/2021;1,11329767;01/08/2019;129,915764;01/08/2019;2,966799
;;28/05/2021;1,1550926;02/08/2019;19,566348;;;11/06/2021;1,34774864;02/08/2019;3,909496;02/08/2019;193,083457;02/08/2019;2,544822;26/11/2019;1,452917;02/08/2019;4,099101;02/08/2019;3,158585;04/03/2021;1,11412966;02/08/2019;129,943978;02/08/2019;2,967461
;;31/05/2021;1,1562101;05/08/2019;19,548028;;;14/06/2021;1,35266737;05/08/2019;3,863556;05/08/2019;192,564151;05/08/2019;2,526911;27/11/2019;1,451324;05/08/2019;4,097997;05/08/2019;3,153252;05/03/2021;1,11455389;05/08/2019;129,972417;05/08/2019;2,968126
;;01/06/2021;1,1560292;06/08/2019;19,5566;;;15/06/2021;1,35159255;06/08/2019;3,899697;06/08/2019;193,303327;06/08/2019;2,547449;28/11/2019;1,452112;06/08/2019;4,094363;06/08/2019;3,151017;08/03/2021;1,11430531;06/08/2019;130,000967;06/08/2019;2,968794
;;02/06/2021;1,1558964;07/08/2019;19,571664;;;16/06/2021;1,35340881;07/08/2019;3,901881;07/08/2019;193,240925;07/08/2019;2,543925;29/11/2019;1,453042;07/08/2019;4,102264;07/08/2019;3,165553;09/03/2021;1,11428645;07/08/2019;130,029201;07/08/2019;2,969462
;;04/06/2021;1,1565332;08/08/2019;19,63579;;;17/06/2021;1,3508307;08/08/2019;3,966663;08/08/2019;195,059513;08/08/2019;2,57348;02/12/2019;1,450817;08/08/2019;4,095501;08/08/2019;3,156844;10/03/2021;1,11434601;08/08/2019;130,057491;08/08/2019;2,970131
;;07/06/2021;1,1563683;09/08/2019;19,716558;;;18/06/2021;1,34461257;09/08/2019;3,980515;09/08/2019;195,44137;09/08/2019;2,579795;03/12/2019;1,452669;09/08/2019;4,093212;09/08/2019;3,158926;11/03/2021;1,11446898;09/08/2019;130,085828;09/08/2019;2,970799
;;08/06/2021;1,155114;12/08/2019;19,702444;;;21/06/2021;1,34824348;12/08/2019;3,944898;12/08/2019;195,397527;12/08/2019;2,574941;04/12/2019;1,454561;12/08/2019;4,104516;12/08/2019;3,169021;12/03/2021;1,11449318;12/08/2019;130,114214;12/08/2019;2,971465
;;09/06/2021;1,151644;13/08/2019;19,686826;;;22/06/2021;1,35006095;13/08/2019;3,979834;13/08/2019;195,209506;13/08/2019;2,578119;05/12/2019;1,453792;13/08/2019;4,101637;13/08/2019;3,164829;15/03/2021;1,11463802;13/08/2019;130,142635;13/08/2019;2,972131
;;10/06/2021;1,149839;14/08/2019;19,643403;;;23/06/2021;1,35180066;14/08/2019;3,925975;14/08/2019;196,3836;14/08/2019;2,573157;06/12/2019;1,454654;14/08/2019;4,104432;14/08/2019;3,169226;16/03/2021;1,1149233;14/08/2019;130,171147;14/08/2019;2,972799
;;11/06/2021;1,1484328;15/08/2019;19,655704;;;24/06/2021;1,35582573;15/08/2019;3,924044;15/08/2019;196,779647;15/08/2019;2,555835;09/12/2019;1,454537;15/08/2019;4,092495;15/08/2019;3,144973;17/03/2021;1,11505618;15/08/2019;130,199758;15/08/2019;2,973467
;;14/06/2021;1,1519783;16/08/2019;19,631036;;;25/06/2021;1,35522582;16/08/2019;3,964907;16/08/2019;196,649819;16/08/2019;2,563196;10/12/2019;1,457161;16/08/2019;4,089708;16/08/2019;3,142249;18/03/2021;1,11521026;16/08/2019;130,229626;16/08/2019;2,974134
;;15/06/2021;1,1507892;19/08/2019;19,658022;;;28/06/2021;1,35858848;19/08/2019;3,958573;19/08/2019;195,668376;19/08/2019;2,561152;11/12/2019;1,456817;19/08/2019;4,106345;19/08/2019;3,166228;19/03/2021;1,11527087;19/08/2019;130,257971;19/08/2019;2,974801
;;16/06/2021;1,1530977;20/08/2019;19,649777;;;29/06/2021;1,3583676;20/08/2019;3,9538;20/08/2019;197,268695;20/08/2019;2,557022;12/12/2019;1,456602;20/08/2019;4,103846;20/08/2019;3,161461;22/03/2021;1,11539391;20/08/2019;130,286926;20/08/2019;2,975469
;;17/06/2021;1,1537678;21/08/2019;19,628259;;;30/06/2021;1,35632894;21/08/2019;3,981141;21/08/2019;197,862504;21/08/2019;2,574653;13/12/2019;1,459578;21/08/2019;4,103091;21/08/2019;3,161715;23/03/2021;1,11585254;21/08/2019;130,315353;21/08/2019;2,976135
;;18/06/2021;1,1523847;22/08/2019;19,668348;;;01/07/2021;1,35401462;22/08/2019;3,971942;22/08/2019;198,882508;22/08/2019;2,576882;16/12/2019;1,460109;22/08/2019;4,109457;22/08/2019;3,170918;24/03/2021;1,11586911;22/08/2019;130,343497;22/08/2019;2,976802
;;21/06/2021;1,1553002;23/08/2019;19,727536;;;02/07/2021;1,35561193;23/08/2019;3,90384;23/08/2019;198,439433;23/08/2019;2,556376;17/12/2019;1,462763;23/08/2019;4,115578;23/08/2019;3,169754;25/03/2021;1,11619784;23/08/2019;130,372047;23/08/2019;2,977469
;;22/06/2021;1,1579426;26/08/2019;19,731221;;;05/07/2021;1,35319842;26/08/2019;3,860435;26/08/2019;198,142432;26/08/2019;2,544506;18/12/2019;1,464324;26/08/2019;4,124745;26/08/2019;3,180973;26/03/2021;1,11739063;26/08/2019;130,417266;26/08/2019;2,978136
;;23/06/2021;1,1585044;27/08/2019;19,781146;;;06/07/2021;1,3492541;27/08/2019;3,884786;27/08/2019;198,504357;27/08/2019;2,549597;19/12/2019;1,465829;27/08/2019;4,105871;27/08/2019;3,15259;29/03/2021;1,11751378;27/08/2019;130,429311;27/08/2019;2,978802
;;24/06/2021;1,156268;28/08/2019;19,805048;;;07/07/2021;1,34876324;28/08/2019;3,877549;28/08/2019;198,207653;28/08/2019;2,552366;20/12/2019;1,46459;28/08/2019;4,11005;28/08/2019;3,160894;30/03/2021;1,11801233;28/08/2019;130,457806;28/08/2019;2,979471
;;25/06/2021;1,1578271;29/08/2019;19,780312;;;08/07/2021;1,34666147;29/08/2019;3,891295;29/08/2019;198,394837;29/08/2019;2,567108;23/12/2019;1,466883;29/08/2019;4,110386;29/08/2019;3,162465;31/03/2021;1,11888513;29/08/2019;130,486452;29/08/2019;2,980139
;;28/06/2021;1,1565928;30/08/2019;19,736698;;;09/07/2021;1,34844137;30/08/2019;3,919434;30/08/2019;200,162688;30/08/2019;2,577644;24/12/2019;1,467458;30/08/2019;4,113298;30/08/2019;3,173859;01/04/2021;1,11889663;30/08/2019;130,514902;30/08/2019;2,980806
;;29/06/2021;1,1559286;02/09/2019;19,755562;;;12/07/2021;1,3484579;02/09/2019;3,924215;02/09/2019;200,574419;02/09/2019;2,58922;26/12/2019;1,467854;02/09/2019;4,11619;02/09/2019;3,183107;05/04/2021;1,11921675;02/09/2019;130,543396;02/09/2019;2,981474
;;30/06/2021;1,1550944;03/09/2019;19,703585;;;13/07/2021;1,35228871;03/09/2019;3,91458;03/09/2019;200,487519;03/09/2019;2,583765;27/12/2019;1,469394;03/09/2019;4,113687;03/09/2019;3,175899;06/04/2021;1,11936562;03/09/2019;130,571896;03/09/2019;2,982141
;;01/07/2021;1,15402;04/09/2019;19,673604;;;14/07/2021;1,35326142;04/09/2019;3,927886;04/09/2019;199,175231;04/09/2019;2,582603;30/12/2019;1,468758;04/09/2019;4,118207;04/09/2019;3,179814;07/04/2021;1,11941777;04/09/2019;130,600212;04/09/2019;2,982809
;;02/07/2021;1,156233;05/09/2019;19,683162;;;15/07/2021;1,34831326;05/09/2019;3,926145;05/09/2019;199,008058;05/09/2019;2,579269;31/12/2019;1,469987;05/09/2019;4,11816;05/09/2019;3,176729;08/04/2021;1,11985096;05/09/2019;130,628551;05/09/2019;2,983478
;;05/07/2021;1,1559768;06/09/2019;19,7104;;;16/07/2021;1,34972412;06/09/2019;3,926046;06/09/2019;198,18676;06/09/2019;2,565936;02/01/2020;1,47211;06/09/2019;4,106292;06/09/2019;3,15647;09/04/2021;1,11990104;06/09/2019;130,65692;06/09/2019;2,984145
;;06/07/2021;1,1446936;09/09/2019;19,698749;;;19/07/2021;1,33894846;09/09/2019;3,927579;09/09/2019;196,718174;09/09/2019;2,5375;03/01/2020;1,469958;09/09/2019;4,108906;09/09/2019;3,15296;12/04/2021;1,12009783;09/09/2019;130,685459;09/09/2019;2,984814
;;07/07/2021;1,145324;10/09/2019;19,706199;;;20/07/2021;1,34256095;10/09/2019;3,934033;10/09/2019;197,000737;10/09/2019;2,53886;06/01/2020;1,471593;10/09/2019;4,096619;10/09/2019;3,1339;13/04/2021;1,12014496;10/09/2019;130,71399;10/09/2019;2,985482
;;08/07/2021;1,1420143;11/09/2019;19,677915;;;21/07/2021;1,34607543;11/09/2019;3,961551;11/09/2019;196,538629;11/09/2019;2,551348;07/01/2020;1,469944;11/09/2019;4,094826;11/09/2019;3,134966;14/04/2021;1,12043217;11/09/2019;130,74386;11/09/2019;2,98615
;;09/07/2021;1,141663;12/09/2019;19,68403;;;22/07/2021;1,34873253;12/09/2019;3,971808;12/09/2019;196,772191;12/09/2019;2,554601;08/01/2020;1,472795;12/09/2019;4,09197;12/09/2019;3,128263;15/04/2021;1,12068998;12/09/2019;130,772541;12/09/2019;2,986818
;;12/07/2021;1,1449578;13/09/2019;19,724781;;;23/07/2021;1,351706;13/09/2019;3,952727;13/09/2019;196,744225;13/09/2019;2,543927;09/01/2020;1,474115;13/09/2019;4,099863;13/09/2019;3,139492;16/04/2021;1,12125396;13/09/2019;130,801078;13/09/2019;2,987488
;;13/07/2021;1,1492614;16/09/2019;19,657621;;;26/07/2021;1,34838393;16/09/2019;3,937572;16/09/2019;196,547293;16/09/2019;2,546307;10/01/2020;1,475293;16/09/2019;4,101003;16/09/2019;3,141351;19/04/2021;1,12152307;16/09/2019;130,829805;16/09/2019;2,988157
;;14/07/2021;1,1510385;17/09/2019;19,592619;;;27/07/2021;1,3446041;17/09/2019;3,937857;17/09/2019;196,556208;17/09/2019;2,549822;13/01/2020;1,473279;17/09/2019;4,109099;17/09/2019;3,149903;20/04/2021;1,12159917;17/09/2019;130,859537;17/09/2019;2,988826
;;15/07/2021;1,1489212;18/09/2019;19,574005;;;28/07/2021;1,34966041;18/09/2019;3,943213;18/09/2019;196,143496;18/09/2019;2,549591;14/01/2020;1,475661;18/09/2019;4,11396;18/09/2019;3,157551;22/04/2021;1,12200553;18/09/2019;130,888032;18/09/2019;2,989495
;;16/07/2021;1,1486422;19/09/2019;19,638009;;;29/07/2021;1,35444066;19/09/2019;3,947996;19/09/2019;197,097334;19/09/2019;2,562983;15/01/2020;1,475187;19/09/2019;4,137343;19/09/2019;3,19075;23/04/2021;1,12235388;19/09/2019;130,916666;19/09/2019;2,990164
;;19/07/2021;1,1421678;20/09/2019;19,675542;;;30/07/2021;1,3434401;20/09/2019;3,937482;20/09/2019;196,868338;20/09/2019;2,559176;16/01/2020;1,476453;20/09/2019;4,139759;20/09/2019;3,194059;26/04/2021;1,12252675;20/09/2019;130,942796;20/09/2019;2,990777
;;20/07/2021;1,1420729;23/09/2019;19,641937;;;02/08/2021;1,34286903;23/09/2019;3,940809;23/09/2019;197,220292;23/09/2019;2,555963;17/01/2020;1,477461;23/09/2019;4,128799;23/09/2019;3,177406;27/04/2021;1,12349216;23/09/2019;130,968963;23/09/2019;2,991392
;;21/07/2021;1,1447177;24/09/2019;19,637163;;;03/08/2021;1,34069266;24/09/2019;3,904116;24/09/2019;196,534643;24/09/2019;2,555237;20/01/2020;1,477253;24/09/2019;4,12491;24/09/2019;3,17129;28/04/2021;1,12371845;24/09/2019;130,995264;24/09/2019;2,992005
;;22/07/2021;1,1481166;25/09/2019;19,647505;;;04/08/2021;1,34109315;25/09/2019;3,92751;25/09/2019;196,96833;25/09/2019;2,550255;21/01/2020;1,476499;25/09/2019;4,132794;25/09/2019;3,180266;29/04/2021;1,12386669;25/09/2019;131,021581;25/09/2019;2,99262
;;23/07/2021;1,1480151;26/09/2019;19,689141;;;05/08/2021;1,34297879;26/09/2019;3,950584;26/09/2019;197,812902;26/09/2019;2,560661;22/01/2020;1,47678;26/09/2019;4,137617;26/09/2019;3,186376;30/04/2021;1,12408432;26/09/2019;131,047826;26/09/2019;2,993235
